Time (s),Column_A,Column_B,Column_C
1.7584,9.145168,102.5867412,9.510576826
1.7588,6.555176,78.17171932,12.88428374
1.7592,7.875184,91.49491108,15.4033932
1.7596,9.085192,101.7426042,19.40257592
1.76,8.7652,100.2835042,10.70122322
1.7604,9.375208,103.1628879,4.349187416
1.7608,6.165216,72.22654347,18.54659837
1.7612,7.175224,83.67057946,35.8254569
1.7616,5.685232,68.02924537,28.23664172
1.762,9.18524,101.8849642,6.882878511
1.7624,8.665248,98.52203155,8.756874455
1.7628,5.935256,69.66781385,29.68278466
1.7632,9.795264,107.7540909,29.97590498
1.7636,7.015272,82.03994708,7.90220747
1.764,5.16528,60.22059727,5.672698644
1.7644,5.545288,66.3056077,24.48896589
1.7648,6.505296,77.26223191,22.63956044
1.7652,7.485304,88.24240288,7.736696262
1.7656,6.985312,81.64719491,11.66791279
1.766,8.94532,101.0609069,20.57410525
1.7664,9.165328,102.3472124,16.61673798
1.7668,8.255336,95.00760618,15.75675845
1.7672,8.085344,94.00371358,21.58393376
1.7676,9.915352,107.2602937,13.17663049
1.768,9.59536,104.6061108,1.439019375
1.7684,7.135368,83.1126242,11.72199064
1.7688,8.495376,98.21058171,26.04274861
1.7692,6.325384,74.96102426,14.2759342
1.7696,8.405392,96.74384436,-12.4354051
1.77,7.2554,85.8847006,-13.86297195
1.7704,7.105408,84.13994715,11.30821565
1.7708,6.195416,72.57768223,17.00616311
1.7712,5.705424,67.80384404,-6.612368186
1.7716,8.975432,100.4121525,-17.70621354
1.772,5.79544,69.58938264,-2.806330969
1.7724,8.775448,98.872989,4.924523578
1.7728,5.435456,63.49827166,0.126925126
1.7732,8.595464,98.96883461,4.298106221
1.7736,7.885472,90.72234658,3.902763793
1.774,9.94548,108.3919229,-8.03362525
1.7744,8.545488,97.92771504,-3.503761284
1.7748,7.775496,91.40418543,14.81077923
1.7752,5.685504,67.56748746,11.71511868
1.7756,6.225512,74.62700448,-8.858546256
1.776,6.72552,79.78061332,-8.252496238
1.7764,5.115528,60.29299544,10.24383452
1.7768,8.905536,100.9817551,10.89124111
1.7772,6.785544,80.32044378,-6.224548332
1.7776,9.745552,106.248757,-9.029051087
1.778,9.45556,104.1518675,10.97743168
1.7784,9.275568,103.9211954,19.40429062
1.7788,7.485576,87.79421601,3.072410209
1.7792,5.245584,62.45880689,-2.747552176
1.7796,9.455592,104.7590791,12.33461422
1.78,7.3656,86.53775109,19.66322557
1.7804,5.965608,69.88387863,15.16452375
1.7808,7.435616,86.52783065,17.48811554
1.7812,5.165624,61.55274223,15.3489334
1.7816,9.415632,105.3239816,0.754836445
1.782,6.78564,79.77551547,5.626935042
1.7824,7.435648,88.04016376,27.4588753
1.7828,9.475656,104.2092285,22.07936238
1.7832,7.055664,83.64624447,-6.756383606
1.7836,9.805672,107.5798534,-12.08978147
1.784,5.45568,65.40590862,12.03741377
1.7844,7.985688,92.06686646,22.81434526
1.7848,8.545696,97.82550277,5.97522891
1.7852,7.215704,84.32430797,-7.288785495
1.7856,8.915712,101.3306639,1.551479987
1.786,5.77572,68.21115532,12.85967795
1.7864,9.435728,104.5642849,8.142081808
1.7868,8.255736,94.2752595,4.683584864
1.7872,6.145744,72.17818069,9.687791757
1.7876,8.555752,97.69683273,3.848433559
1.788,8.05576,94.00105807,-3.29343513
1.7884,9.655768,105.5130683,6.478602102
1.7888,5.195776,62.35199994,10.5171905
1.7892,6.035784,70.80981502,-7.669717282
1.7896,8.945792,100.4295781,-13.09914937
1.79,9.1658,102.2346541,7.577118585
1.7904,6.105808,71.44511886,10.29931501
1.7908,5.585816,66.86641551,-11.98261552
1.7912,5.175824,61.14263911,-15.82834586
1.7916,7.585832,88.14114742,6.715574327
1.792,7.17584,83.55919444,19.05780291
1.7924,8.575848,97.16976695,4.985925637
1.7928,6.775856,80.67624585,-7.174899049
1.7932,9.485864,104.3650861,2.411779597
1.7936,6.875872,81.65573754,16.38987845
1.794,9.70588,106.1822758,17.22829496
1.7944,10.005888,107.7896293,13.23283051
1.7948,5.275896,61.5596545,11.94070475
1.7952,5.945904,70.23348494,3.239747487
1.7956,8.645912,99.11401911,0.575175393
1.796,7.74592,90.33199418,21.10265955
1.7964,7.145928,83.9294604,30.46901574
1.7968,5.555936,66.27203369,6.62372353
1.7972,5.675944,67.15352013,-6.610035573
1.7976,8.485952,96.61359002,17.80651135
1.798,5.68596,67.73092267,36.10764178
1.7984,7.685968,89.94163574,21.56341848
1.7988,8.665976,98.87011674,11.00101523
1.7992,6.865984,81.55820343,22.80530118
1.7996,8.325992,95.86048349,33.18081852
1.8,8.506,98.3778106,29.18478834
1.8004,7.906008,92.23032701,24.058455
1.8008,8.416016,96.27387632,28.51582195
1.8012,8.676024,97.96999737,30.68808294
1.8016,5.156032,61.45116057,25.31881146
1.802,6.63604,78.29675995,25.20536492
1.8024,9.166048,103.6064622,28.45350833
1.8028,8.676056,99.63226418,20.04569357
1.8032,8.726064,98.4877057,12.37182681
1.8036,7.436072,86.50657728,28.68466602
1.804,5.46608,65.39664028,40.04963689
1.8044,9.586088,105.5489011,16.83044351
1.8048,7.066096,83.86966148,1.357710094
1.8052,7.766104,90.72090689,24.82857347
1.8056,6.866112,81.41362199,45.08185087
1.806,5.04612,58.9411771,29.68575194
1.8064,8.086128,94.13010467,10.88411586
1.8068,9.256136,103.5789792,16.0088595
1.8072,9.276144,103.6432494,26.3046091
1.8076,6.076152,71.91964554,27.37622397
1.808,5.81616,67.98629919,23.69891755
1.8084,7.396168,87.62215989,18.1606347
1.8088,5.526176,65.07280295,9.983899413
1.8092,5.826184,69.63719894,5.356219829
1.8096,8.906192,100.0149131,16.66507876
1.81,5.0762,60.14587412,28.97754712
1.8104,9.726208,105.5954424,16.24350152
1.8108,8.706216,98.22481977,-1.740945207
1.8112,5.416224,63.87143933,11.5584758
1.8116,9.106232,101.2873283,34.6794899
1.812,8.37624,95.61174711,24.39597317
1.8124,8.546248,96.83824673,6.837611661
1.8128,6.106256,72.90636386,20.86148603
1.8132,7.656264,89.8712151,36.86586396
1.8136,6.376272,74.77428431,27.13173311
1.814,7.54628,88.45449922,15.99094268
1.8144,5.316288,61.93458522,22.05733433
1.8148,9.836296,107.0480504,28.52272648
1.8152,8.546304,98.72172797,26.22566582
1.8156,5.156312,61.44553465,25.8235796
1.816,6.27632,74.46600883,25.23812382
1.8164,7.776328,90.31444216,18.966848
1.8168,9.816336,107.760792,16.88511642
1.8172,7.196344,85.5141191,30.5490899
1.8176,7.726352,90.16462864,44.85878917
1.818,7.27636,84.75947261,30.58185066
1.8184,7.746368,89.64846026,8.356339748
1.8188,5.036376,59.107677,22.25858775
1.8192,8.256384,96.16417727,51.27961201
1.8196,7.866392,90.62294819,44.51249731
1.82,8.5064,97.57727886,17.55272808
1.8204,7.876408,92.27386898,17.71173582
1.8208,8.496416,97.13061966,31.12675537
1.8212,7.756424,89.46362829,28.00913344
1.8216,5.636432,66.7851189,22.4035136
1.822,6.06644,71.98673641,22.02790773
1.8224,5.426448,63.89016454,14.63653909
1.8228,6.216456,73.47365547,6.391852188
1.8232,6.816464,79.86814558,12.98816848
1.8236,8.346472,96.89555867,22.95344191
1.824,7.19648,85.01057614,14.63144715
1.8244,9.786488,107.2604797,0.571779394
1.8248,8.196496,94.97012315,6.18522662
1.8252,6.426504,75.23303598,22.9344014
1.8256,7.726512,90.14022839,17.63262964
1.826,6.40652,75.24942174,-4.193926355
1.8264,7.026528,82.55382759,0.770576203
1.8268,8.696536,99.94460238,23.01367405
1.8272,6.076544,72.952242,16.18253157
1.8276,5.776552,69.32404101,-7.850080441
1.828,6.59656,77.14475618,-7.709943404
1.8284,7.826568,90.40806075,6.478631541
1.8288,9.106576,102.8128825,5.642701761
1.8292,9.756584,106.2355189,1.820452995
1.8296,8.056592,93.05494295,3.347971865
1.83,7.6666,88.60654977,-4.420594267
1.8304,5.156608,61.22310153,-9.46901401
1.8308,7.806616,90.48030016,5.975043999
1.8312,8.126624,94.62746138,22.92113079
1.8316,9.106632,103.0552983,13.46051627
1.832,6.73664,79.49333839,-7.903526255
1.8324,7.606648,89.47122376,-2.507089747
1.8328,7.696656,90.52905567,23.90248683
1.8332,8.406664,95.82011377,28.40370539
1.8336,7.716672,89.60577271,4.882185457
1.834,9.21668,102.7746775,-3.406645262
1.8344,6.106688,72.44342142,13.81923649
1.8348,9.416696,105.0181168,17.0279953
1.8352,6.466704,76.53596968,5.602121997
1.8356,9.426712,104.7531506,8.073453635
1.836,7.24672,85.05228626,13.47700073
1.8364,8.296728,94.65913665,6.393238137
1.8368,6.076736,71.9844933,6.432979329
1.8372,10.006744,107.2640744,18.9255909
1.8376,8.996752,101.8661088,16.40539441
1.838,5.07676,60.49462597,4.177588399
1.8384,5.466768,64.20089073,12.36136329
1.8388,8.176776,94.79862434,28.47953222
1.8392,8.166784,94.46589547,22.0772956
1.8396,9.796792,107.5418824,1.145083656
1.84,6.8568,81.65637785,1.488379665
1.8404,5.666808,66.19257452,23.98582697
1.8408,5.036816,59.13098291,26.89941927
1.8412,7.626824,89.68818939,1.9826416
1.8416,7.956832,92.44336143,-9.925339809
1.842,5.95684,70.75149246,5.986884164
1.8424,9.286848,104.2724443,15.248922
1.8428,8.346856,95.47300278,7.400423261
1.8432,9.526864,104.1590474,6.31874544
1.8436,9.196872,103.3381059,4.857056319
1.844,9.12688,102.0691696,-4.919634509
1.8444,8.776888,100.3097026,2.453986496
1.8448,9.606896,106.1152335,23.73983052
1.8452,9.196904,102.616337,20.44696784
1.8456,5.786912,69.10711122,-4.27261043
1.846,5.30692,62.81091114,-5.385389864
1.8464,5.326928,63.95053802,17.02195096
1.8468,5.916936,69.8954564,21.61005687
1.8472,5.256944,61.40955772,3.20730138
1.8476,7.156952,84.52115825,-6.163802732
1.848,5.11696,60.82725681,7.219175805
1.8484,7.276968,85.00492653,15.70428138
1.8488,6.476976,76.90653947,3.965218469
1.8492,7.206984,83.72204356,-0.495027556
1.8496,6.166992,73.19826856,11.83087197
1.85,8.307,95.75710172,16.27391372
1.8504,8.137008,94.30954272,10.86231348
1.8508,6.427016,75.39091468,16.66975666
1.8512,5.817024,68.57354937,22.49524157
1.8516,5.407032,63.06008002,13.03391453
1.852,9.45704,103.9166489,17.13207294
1.8524,9.327048,104.3234525,38.85088245
1.8528,5.237056,61.94013447,36.56047051
1.8532,8.317064,96.66299954,10.99361673
1.8536,7.727072,89.69182722,8.52619173
1.854,5.59708,66.6690622,34.69423168
1.8544,5.127088,59.79233503,44.63904785
1.8548,7.397096,86.88786791,25.14671071
1.8552,9.767104,106.7499816,10.66638834
1.8556,5.197112,62.43809293,21.07404947
1.856,8.73712,99.67164877,36.74374275
1.8564,6.377128,74.72014606,35.50133814
1.8568,5.767136,67.65614399,30.17381423
1.8572,5.247144,62.41058723,32.09311903
1.8576,7.607152,88.07735093,28.04818309
1.858,5.68716,67.55222547,26.11078692
1.8584,5.127168,61.13429928,41.01948193
1.8588,9.947176,106.6610053,47.776429
1.8592,9.337184,103.8564538,26.47320425
1.8596,5.057192,59.63768597,14.37482051
1.86,6.5072,76.43297045,33.84887223
1.8604,5.127208,60.0227814,40.86619234
1.8608,5.097216,59.36324776,18.97888768
1.8612,6.017224,71.56564295,9.194836635
1.8616,5.037232,59.47499941,24.26700824
1.862,5.21724,62.32051976,31.93706323
1.8624,5.457248,64.31271617,17.89458711
1.8628,5.097256,60.15772998,7.79770061
1.8632,8.997264,100.4390341,16.62709641
1.8636,6.767272,79.84930086,26.96449743
1.864,5.95728,71.17368162,24.8039088
1.8644,6.687288,79.46689906,19.80856327
1.8648,6.027296,70.81006347,20.60517699
1.8652,6.207304,73.5701333,16.04782105
1.8656,8.907312,101.3607173,13.67027555
1.866,6.28732,74.58050691,29.99465044
1.8664,8.617328,98.9661586,36.00879011
1.8668,7.077336,82.76572474,10.15903243
1.8672,5.817344,69.83234564,-5.025268819
1.8676,5.827352,68.63705014,19.92057093
1.868,6.95736,82.49752538,39.59140486
1.8684,6.807368,79.75184034,21.39434124
1.8688,5.447376,65.01629449,4.512621374
1.8692,9.887384,106.3451512,14.56591529
1.8696,8.957392,101.0076509,28.37528053
1.87,8.7274,98.55770841,29.36703999
1.8704,6.867408,81.68498396,26.5012196
1.8708,6.807416,79.71237515,28.56228222
1.8712,5.747424,67.97276815,28.40005695
1.8716,6.367432,74.88640838,25.89110647
1.872,8.29744,96.13458662,31.66885175
1.8724,8.177448,94.6218545,38.68348689
1.8728,6.547456,77.70487193,29.38002916
1.8732,5.787464,69.3346673,15.93090335
1.8736,7.637472,89.98012539,27.00798495
1.874,7.68748,90.66784233,40.47590549
1.8744,7.067488,84.00678601,21.86742564
1.8748,8.837496,100.2028214,5.057901563
1.8752,7.427504,86.8703442,23.59806855
1.8756,9.737512,107.1203613,40.80253198
1.876,8.26752,95.7207584,24.55238628
1.8764,7.867528,92.41606214,7.291891049
1.8768,8.457536,96.02734116,16.39753087
1.8772,9.317544,104.376596,28.9515639
1.8776,6.527552,77.81714581,28.80950761
1.878,9.20756,102.9721464,23.55793313
1.8784,8.667568,98.24442022,17.52889301
1.8788,9.197576,102.6021885,10.52173718
1.8792,6.957584,82.16298631,8.009215527
1.8796,6.237592,73.47344477,18.4371561
1.88,5.6576,66.13273823,25.97169138
1.8804,8.287608,94.64643836,7.893724622
1.8808,9.887616,106.8184301,-14.10066797
1.8812,8.457624,96.79411231,-2.210651307
1.8816,7.247632,86.11700053,23.19661844
1.882,9.32764,103.5805477,13.34938772
1.8824,7.987648,92.18266642,-10.91030552
1.8828,8.647656,99.5616623,-3.429994548
1.8832,8.967664,101.4491696,13.95560445
1.8836,6.857672,80.37504967,9.696044043
1.884,9.44768,103.8946988,2.053276974
1.8844,9.787688,107.5064119,7.655369128
1.8848,5.797696,67.96216756,10.06560291
1.8852,5.457704,65.00418559,4.270423738
1.8856,5.977712,69.93753215,5.609414005
1.886,7.85772,91.22403987,8.989196825
1.8864,7.477728,87.76900849,2.766376772
1.8868,8.317736,94.8730625,-3.589234387
1.8872,7.717744,90.89550577,4.549074052
1.8876,5.227752,60.87110718,16.63809609
1.888,8.80776,100.3037987,5.530831153
1.8884,9.677768,106.118969,-13.43361948
1.8888,8.927776,101.2621123,-0.106380092
1.8892,8.417784,96.9555043,28.15216568
1.8896,7.757792,89.91024319,22.64349692
1.89,9.1678,102.5732318,-2.801714054
1.8904,6.137808,72.24344713,1.400285976
1.8908,9.697816,105.6389162,22.54276521
1.8912,6.897824,81.8935486,24.30681072
1.8916,6.257832,73.78452639,18.2284487
1.892,9.70784,106.7640047,16.75216359
1.8924,6.547848,77.12233381,10.03870748
1.8928,8.687856,98.81051124,4.512256002
1.8932,6.527864,77.47770239,15.36442159
1.8936,9.017872,102.4895509,27.11417337
1.894,9.45788,104.5441982,15.39024912
1.8944,7.537888,88.21136067,-3.004163125
1.8948,5.387896,64.07726836,2.502621684
1.8952,7.327904,85.2659601,23.75821683
1.8956,9.547912,105.4109758,24.20603032
1.896,8.63792,98.69983834,3.040570676
1.8964,7.927928,92.52504527,3.151909303
1.8968,8.807936,100.4352189,24.20102309
1.8972,7.547944,88.99156746,23.21896927
1.8976,5.647952,67.03061934,4.872386668
1.898,6.64796,78.73344633,6.04475114
1.8984,9.087968,101.8763388,17.89936647
1.8988,7.017976,82.37047919,12.20843098
1.8992,7.457984,87.96633725,4.361607602
1.8996,7.887992,91.45592236,6.994044463
1.9,8.018,92.5349938,1.190899459
1.9004,6.508008,76.02019472,-6.727741752
1.9008,5.038016,60.38745356,3.281791298
1.9012,6.078024,71.17359516,15.92878729
1.9016,6.088032,72.91590534,4.596993284
1.902,5.28804,63.36778193,-15.73038647
1.9024,5.258048,61.65984651,-8.033876246
1.9028,8.168056,95.11670963,19.53540177
1.9032,9.078064,102.995285,24.15657834
1.9036,5.678072,67.52389165,-0.095798341
1.904,6.52808,76.41116459,-9.293556065
1.9044,8.888088,100.7882287,11.14686824
1.9048,9.758096,106.7113703,20.51848472
1.9052,5.998104,70.19568307,10.00296942
1.9056,8.118112,93.41874418,7.717585055
1.906,5.23812,62.14494504,9.525785743
1.9064,7.228128,85.5860285,2.407838472
1.9068,6.518136,76.89677142,5.069046985
1.9072,6.958144,82.3781384,21.58859366
1.9076,7.718152,89.1785903,19.49964706
1.908,7.42816,86.71017969,2.004832311
1.9084,5.748168,68.03161733,7.069578376
1.9088,5.558176,66.18183545,27.71475475
1.9092,5.408184,64.18891207,29.08479538
1.9096,6.408192,76.74164485,13.11411903
1.91,8.5582,98.35681894,13.17828065
1.9104,9.078208,101.8173633,33.35073912
1.9108,5.878216,69.7276121,37.82413828
1.9112,8.738224,100.2217162,18.09473878
1.9116,8.078232,92.72361855,9.184265137
1.912,6.47824,76.99400083,24.43535035
1.9124,9.198248,103.830039,31.31893229
1.9128,8.878256,100.6804478,19.10535889
1.9132,9.998264,108.4279513,14.77447054
1.9136,5.098272,61.23297833,14.81169003
1.914,9.32828,103.4909739,6.526052666
1.9144,9.748288,106.7568477,11.31290328
1.9148,8.218296,95.13108092,29.2059949
1.9152,8.428304,97.44037365,23.68345212
1.9156,6.928312,81.51693989,-2.665117215
1.916,5.15832,60.3227314,-2.315144815
1.9164,7.228328,84.25716348,24.70536526
1.9168,6.458336,76.40912908,31.08773032
1.9172,9.358344,104.9318063,9.280088391
1.9176,5.958352,70.01432387,-5.236447254
1.918,6.21836,73.12380945,5.494647474
1.9184,9.578368,105.2662712,16.10103998
1.9188,7.378376,86.57181539,6.65298422
1.9192,8.688384,99.92890084,-2.132248901
1.9196,9.248392,103.285052,1.635964755
1.92,9.6984,107.056424,0.630385129
1.9204,8.818408,99.11260075,-5.768646459
1.9208,5.738416,67.12660791,1.278325556
1.9212,6.378424,76.09207587,8.483031645
1.9216,9.858432,106.4394296,-4.088324053
1.922,7.07844,84.1227061,-6.69737475
1.9224,9.518448,104.2767907,13.86941084
1.9228,5.978456,69.91429806,17.35985509
1.9232,9.298464,103.2777433,-3.586007189
1.9236,5.828472,69.84633152,-6.168790433
1.924,9.53848,105.8316472,17.48323846
1.9244,9.888488,107.2822358,24.60548699
1.9248,7.468496,88.14137291,4.015163188
1.9252,8.788504,98.97203576,-9.076850753
1.9256,8.108512,93.87568947,2.295312325
1.926,9.98852,107.8700101,16.98154701
1.9264,8.758528,98.79403516,13.10674921
1.9268,6.878536,81.46123069,3.423434518
1.9272,9.738544,107.4244542,3.164856905
1.9276,6.758552,79.37676227,2.123624248
1.928,9.92856,107.7758894,4.001608009
1.9284,9.728568,106.0314406,19.9439606
1.9288,8.348576,96.18642619,26.80722168
1.9292,9.328584,103.9630761,5.422084299
1.9296,6.458592,76.93506194,-6.149292499
1.93,6.0186,71.75082455,18.73336317
1.9304,5.068608,59.51833634,33.32678353
1.9308,5.098616,59.86412539,12.07117067
1.9312,9.848624,106.9884792,-3.335957679
1.9316,8.808632,99.48383419,8.096787813
1.932,6.60864,78.1856769,17.29920984
1.9324,7.468648,87.46594843,7.238547748
1.9328,7.748656,90.61726445,-1.395691814
1.9332,9.668664,105.1497076,3.173408714
1.9336,7.638672,89.47527922,7.092799174
1.934,9.57868,106.1442394,2.903975569
1.9344,7.498688,87.3467057,0.459068519
1.9348,5.388696,63.90787758,4.877272382
1.9352,6.788704,79.96271548,2.39135808
1.9356,5.408712,64.46825165,-2.258741535
1.936,5.50872,65.88072631,10.3637534
1.9364,6.948728,82.3716506,17.75134732
1.9368,9.728736,105.9524366,-3.81237574
1.9372,9.838744,107.8818689,-18.32694722
1.9376,6.948752,82.2589145,4.411150451
1.938,6.61876,77.51828222,21.62080209
1.9384,7.928768,93.01418161,-0.92480542
1.9388,5.378776,63.72071294,-21.93253915
1.9392,6.038784,70.92906125,-11.75345203
1.9396,9.838792,107.6371397,3.407833554
1.94,7.8388,91.59538494,2.94872629
1.9404,6.858808,81.58764849,-3.881856685
1.9408,8.378816,96.10370538,-6.005821586
1.9412,9.748824,106.8969977,-6.571632953
1.9416,6.228832,72.87661226,-3.917785481
1.942,7.30884,85.00759822,7.926119176
1.9424,7.218848,84.60791183,16.95814129
1.9428,9.098856,101.500498,6.682533309
1.9432,8.698864,98.9859116,-7.931410245
1.9436,8.318872,96.41530993,4.997114056
1.944,5.83888,69.15072533,25.667949
1.9444,7.908888,91.03731909,12.95628745
1.9448,6.458896,76.65354465,-6.540112446
1.9452,5.148904,60.59226338,6.594405586
1.9456,5.378912,63.57934679,24.22596306
1.946,8.69892,99.73437595,12.63050131
1.9464,5.438928,65.39593444,-0.575504649
1.9468,7.758936,90.83962658,10.54081778
1.9472,5.098944,61.11607956,22.04626126
1.9476,9.828952,107.5655002,20.22786858
1.948,7.71896,89.46067852,18.05404847
1.9484,6.458968,77.26536949,18.98163305
1.9488,8.058976,92.90652976,18.20765801
1.9492,6.118984,71.50732606,19.06274209
1.9496,6.938992,82.05554583,29.51229784
1.95,6.279,73.54007993,36.12664915
1.9504,7.359008,85.90949539,19.66061541
1.9508,9.119016,102.9060712,0.512471688
1.9512,7.129024,83.51917329,13.37918158
1.9516,5.409032,64.01409379,38.70391543
1.952,7.13904,84.13322302,26.8906302
1.9524,8.639048,98.800328,-3.241284233
1.9528,9.579056,104.6656111,0.411298412
1.9532,8.559064,96.88222306,20.66015864
1.9536,5.769072,68.15015401,19.61284405
1.954,9.96908,106.9436092,10.16931516
1.9544,7.079088,83.743738,11.74236111
1.9548,7.029096,83.55884241,11.76531119
1.9552,8.029104,93.20082849,7.375424004
1.9556,7.289112,85.99673821,14.31811708
1.956,8.54912,98.05291953,22.06618079
1.9564,5.889128,70.39871729,13.47211229
1.9568,9.019136,101.969182,1.33520957
1.9572,8.809144,100.9329644,6.234446712
1.9576,6.429152,76.43943766,19.83561628
1.958,7.25916,85.31570369,12.63018352
1.9584,9.679168,107.0844483,-6.808720706
1.9588,7.419176,86.497517,-0.319078827
1.9592,5.439184,64.29400623,22.27538682
1.9596,9.279192,102.7426886,17.11044802
1.96,9.8092,107.1250468,-6.230973206
1.9604,9.359208,103.7757188,-0.593564849
1.9608,6.439216,76.17893167,22.33281327
1.9612,7.299224,85.87085512,23.75149483
1.9616,9.139232,102.321144,16.14362052
1.962,9.38924,103.9281274,17.18959554
1.9624,7.629248,89.98377521,15.87639229
1.9628,5.549256,66.15209747,13.88916963
1.9632,8.759264,100.2370482,25.65792908
1.9636,5.929272,70.8031626,36.20545846
1.964,9.07928,102.181389,21.61780784
1.9644,9.459288,104.4484959,2.066844997
1.9648,6.329296,74.89423821,9.782100471
1.9652,6.229304,72.97210047,33.45331622
1.9656,9.569312,105.6890362,33.77918864
1.966,7.41932,86.66301912,8.477725153
1.9664,9.599328,105.6479562,2.928519647
1.9668,9.279336,102.9237009,24.51430915
1.9672,6.369344,75.54044812,30.77669932
1.9676,7.489352,87.97225846,17.07729349
1.968,6.55936,76.93230848,16.60854385
1.9684,6.529368,77.14184577,26.02221864
1.9688,8.429376,96.03682552,20.33403305
1.9692,6.349384,74.8052319,15.15141323
1.9696,8.629392,99.00301218,22.94094986
1.97,8.8194,99.29458231,19.00067499
1.9704,8.349408,96.03188488,5.620555844
1.9708,5.699416,67.07427233,9.150604146
1.9712,8.259424,95.50492966,20.29786852
1.9716,8.979432,101.8059888,10.49301057
1.972,7.37944,86.06997083,-9.625022785
1.9724,9.459448,104.3295522,-5.256571
1.9728,5.619456,65.59140899,16.49588676
1.9732,7.579464,88.27014653,17.20664861
1.9736,9.799472,107.7122872,-7.132942674
1.974,7.65948,89.79869504,-15.31259148
1.9744,7.129488,84.01518139,6.922398535
1.9748,9.679496,106.3454342,18.11816285
1.9752,7.889504,92.10266302,5.186839652
1.9756,5.829512,68.5596637,-1.734945001
1.976,6.79952,79.96136827,-0.532501459
1.9764,5.499528,64.89059423,-5.442997701
1.9768,7.799536,90.59033217,-2.57343376
1.9772,7.579544,87.76996348,11.86216284
1.9776,7.499552,88.25062538,5.239581335
1.978,6.18956,73.95244693,-19.05703772
1.9784,5.139568,60.39475061,-17.0461153
1.9788,5.729576,67.20441319,6.565469751
1.9792,9.089584,101.1314012,10.17031652
1.9796,5.289592,62.18345513,-8.703079368
1.98,7.2696,85.1086841,-13.95346935
1.9804,9.429608,104.9194875,4.317254171
1.9808,7.449616,87.37243377,13.95166156
1.9812,5.069624,59.48658659,2.418985707
1.9816,5.089632,59.41781677,-3.327193256
1.982,5.38964,63.32021627,9.748432017
1.9824,9.329648,102.9054318,15.40236643
1.9828,6.489656,77.40855136,4.60960865
1.9832,7.679664,89.93319847,3.814843927
1.9836,6.119672,72.2573752,8.875320911
1.984,6.67968,78.77022448,1.675080753
1.9844,7.839688,90.70611101,1.953176735
1.9848,9.579696,104.7366472,16.92650122
1.9852,5.669704,67.4571124,13.5075121
1.9856,8.099712,94.56500178,-10.07480423
1.986,6.93972,81.97755799,-8.025127576
1.9864,6.069728,71.64030669,20.77791832
1.9868,7.139736,84.93572689,27.4514222
1.9872,6.929744,80.88171582,5.310003307
1.9876,6.909752,80.85027345,-6.909319421
1.988,7.48976,86.72847587,8.584597431
1.9884,7.739768,89.27463487,24.42262559
1.9888,6.439776,76.92035584,17.21066936
1.9892,9.449784,104.1256428,5.067750162
1.9896,8.909792,100.7132029,4.32384077
1.99,6.5398,76.83470245,3.806329104
1.9904,7.559808,88.28214858,0.617194258
1.9908,9.889816,106.9345507,8.041575515
1.9912,8.929824,101.6831151,12.22916784
1.9916,5.359832,63.26008597,-6.510085658
1.992,6.96984,82.09755178,-15.66202412
1.9924,7.579848,88.47906781,5.240018488
1.9928,6.249856,73.40192145,14.59376517
1.9932,8.189864,94.30282286,-4.751562767
1.9936,6.619872,78.38986964,-11.68085262
1.994,6.51988,76.85266458,8.769788112
1.9944,7.149888,85.00411512,17.50908668
1.9948,8.039896,93.83749382,1.688526044
1.9952,5.669904,67.80949749,-6.967123887
1.9956,7.169912,85.16151725,4.387992788
1.996,6.87992,81.65755007,15.5473507
1.9964,7.509928,88.86766417,9.487413745
1.9968,5.819936,69.58609371,-0.047258845
1.9972,7.749944,90.05209831,1.61569998
1.9976,6.899952,81.83705973,3.172602406
1.998,5.76996,68.60370765,4.40741867
1.9984,8.519968,97.56974066,16.41914159
1.9988,6.649976,77.89321274,21.89888637
1.9992,9.399984,103.9317321,3.220014927
1.9996,5.809992,69.61411438,-4.858740788
2,9.43,103.9331034,24.96426913
2.0004,7.370008,86.9670302,45.07531289
2.0008,5.720016,67.76761417,24.72313187
2.0012,6.990024,82.93780791,8.023479852
2.0016,9.060032,102.7168975,22.93131031
2.002,8.87004,99.63629428,39.45417542
2.0024,9.060048,102.4450179,34.60428839
2.0028,7.750056,90.16021418,26.03424356
2.0032,7.930064,92.62373261,26.68262772
2.0036,7.600072,88.53629316,27.68197952
2.004,9.11008,103.1748846,26.09198518
2.0044,6.370088,75.8890235,28.31597368
2.0048,6.220096,74.35000652,33.54368779
2.0052,7.360104,87.08801389,27.98141918
2.0056,5.520112,66.36318266,18.90636721
2.006,9.88012,107.0900354,30.28156992
2.0064,7.490128,87.54427961,43.46366834
2.0068,6.600136,78.5383018,29.15044865
2.0072,7.190144,84.80967154,15.00604888
2.0076,5.240152,61.01940986,34.0520355
2.008,9.08016,102.7099753,50.72479923
2.0084,5.090168,60.7842788,29.87442746
2.0088,7.150176,83.48421656,10.37020875
2.0092,5.420184,65.06597681,22.10010478
2.0096,9.780192,107.571047,35.97417909
2.01,8.9002,101.192765,30.46954417
2.0104,6.630208,77.42481624,18.907793
2.0108,5.710216,66.88191949,14.57855515
2.0112,6.710224,79.33685692,13.68567595
2.0116,9.830232,107.9327523,16.61946391
2.012,8.82024,99.6693393,26.78532809
2.0124,5.650248,67.4500181,31.53460367
2.0128,6.170256,73.94835256,18.51523823
2.0132,9.330264,103.7046891,4.836199088
